features,scores
1/[(tg-tl)^3]*1/[(tl-tx)^4],0.000268830700041671
[(tg-tl)^3]*1/(tg-tx),0.0002680948701742005
[tg^2]*1/[(tg-tl)^4],0.0002671975589669343
[tl^2]*1/tl,0.0002663785482332291
1/tg*1/(tl-tx),0.00026620457832138555
[tg^3]*1/[tl^2],0.0002644729701522645
(tg+tx)*[(tg-tx)^4],0.0002635086139467474
tl*[(tg+tl)^2],0.0002632155601994963
[(tg+tl)^4]*1/[tx^3],0.00026222579342888454
1/(tl-tx)*1/[tl^4],0.0002609591744394198
[(tg-tx)^2]*1/[(tg+tx)^4],0.0002606410539868173
[(tl+tx)^4]*1/[(tl+tx)^4],0.0002602464338336165
[(tg+tl)^2]*1/[(tg+tx)^3],0.0002594173336102703
[tg^2]*[(tl-tx)^4],0.00025886308048264276
(tl-tx)*1/[(tl-tx)^2],0.00025592627818657324
[tl^2]*[(tl-tx)^2],0.0002533762187994537
[(tl+tx)^3]*1/[(tg-tx)^2],0.0002533326209546713
[(tg+tl)^3]*1/[(tg-tx)^4],0.0002532523943375623
[tg^3]*1/[tg^2],0.00025281071516520864
(tl+tx)*1/(tg+tl),0.00025184379983555827
[(tl+tx)^2]*1/[(tg-tx)^2],0.00025167370252229235
[(tg+tl)^3]*1/[tg^3],0.0002509063158446588
[tl^2]*1/tg,0.0002494284836802231
tg*1/[(tg+tl)^4],0.0002480995381431744
[(tl+tx)^2]*1/[tg^2],0.0002479403746821169
[(tg-tx)^4]*1/[tx^3],0.0002469252969949526
(tg-tx)*1/[(tg-tl)^3],0.00024657300543242376
[(tg-tl)^2]*1/(tl-tx),0.0002456486186370563
(tl-tx)*1/[tx^3],0.00024338828621763372
[(tg-tx)^4]*1/[(tg-tx)^4],0.00024292028350574084
[(tg+tl)^3]*1/[(tg+tx)^2],0.0002420281485968932
(tl-tx)*[(tg-tx)^4],0.0002413285350185669
1/[tx^2]*1/[(tg+tx)^3],0.0002386612131064978
[tg^2]*[(tg-tl)^2],0.00023810272383111586
[(tg+tl)^2]*[(tg+tl)^4],0.00023749694626615798
[(tg-tx)^4]*[(tl+tx)^4],0.0002374895401638472
tl*1/[(tl-tx)^2],0.00023682031007592162
[(tg+tl)^4]*1/[(tl+tx)^4],0.00023610998619713448
1/tx*1/(tl+tx),0.00023553405973789597
[(tg-tx)^4]*[(tl-tx)^2],0.00023538773467002172
1/tl*1/[(tl+tx)^2],0.00023532873642842405
tx*1/[tl^4],0.00023462218977861378
1/(tg+tx)*1/[(tg-tl)^3],0.00023426309682181786
1/[(tg+tl)^2]*1/[(tl+tx)^2],0.00023381217086844262
[(tg+tx)^4]*1/[(tl-tx)^4],0.00023340376451906755
[(tg-tl)^4]*1/[tg^2],0.00023339961353436548
[(tg-tl)^2]*[(tl+tx)^4],0.00023134790815876666
[tx^4]*1/(tl+tx),0.00022956392424113156
[tx^4]*1/tg,0.00022896048007985708
1/(tl+tx)*1/[(tg-tx)^4],0.00022850406027251125
[tl^4]*[(tl+tx)^2],0.00022725920597153846
[tg^4]*[(tl-tx)^3],0.00022609761564334276
1/[tl^4]*1/[tx^3],0.00022604782236250952
(tg+tl)*[(tg+tx)^2],0.00022590795976346536
[tg^3]*[(tl+tx)^3],0.00022566486631134556
[(tg-tx)^3]*1/[tx^3],0.00022556489223784308
[(tg-tx)^2]*1/[(tg-tx)^3],0.0002241398233501728
[tl^3]*1/(tg+tx),0.0002234702481064987
1/(tg-tl)*1/[(tg+tl)^3],0.00022164519768268193
[(tg-tl)^4]*1/[(tg+tl)^3],0.00022136859742344334
tl*1/(tg-tl),0.00022074195539004832
[(tg+tl)^3],0.00022065821509757009
[(tg+tl)^2]*1/[tg^4],0.00022006341799414678
(tg-tl)*1/[(tl+tx)^4],0.0002190050887790103
[(tl+tx)^3]*1/[(tg+tl)^2],0.00021799380609884873
[(tg+tx)^2]*[(tg-tx)^2],0.00021651902997385267
[(tg-tx)^2]*1/[(tl+tx)^4],0.0002162903173324148
[(tg-tl)^3]*[(tl+tx)^2],0.00021561336926401856
1/[(tg-tl)^2]*1/[(tl-tx)^3],0.0002149876254633165
1/[(tg+tl)^4]*1/[(tl+tx)^2],0.00021231900582893603
(tg-tx)*[tl^2],0.00021086258714139613
1/tx*1/[tl^2],0.0002090738793702117
1/(tg-tx)*1/[(tg+tl)^4],0.00020897290346654778
(tg-tx)*[(tg+tx)^3],0.00020876987817701652
(tl-tx)*[(tg-tl)^4],0.00020808525400942523
[(tg-tl)^2]*1/[tl^3],0.00020803756211391455
[(tg+tx)^3]*1/[(tg-tl)^2],0.00020752078245354672
[tx^4],0.00020711140089068616
tx*1/(tg+tl),0.00020703865133752118
[(tg-tx)^4]*[(tl-tx)^3],0.00020582691920712883
[(tl-tx)^2]*1/tx,0.0002057943635916053
(tl-tx)*1/[(tg+tl)^3],0.00020564909082579458
1/(tg+tx)*1/[tg^4],0.00020140782222661271
[(tg+tx)^4]*1/[(tg-tx)^3],0.00020046117006521384
[tl^3]*1/[(tg-tx)^4],0.00020007230395601862
[(tg-tl)^4]*1/[tl^2],0.00019965044120714753
[tx^2]*[tx^3],0.00019848031704850636
tl*1/[(tl-tx)^3],0.00019828823313344402
[(tl-tx)^3]*1/[(tg-tl)^4],0.00019789395691633522
1/[tg^2]*1/[(tl+tx)^3],0.00019760766491994967
1/[(tg-tx)^3]*1/[(tl+tx)^2],0.0001972934251235572
1/tl*1/(tl-tx),0.00019723125008936658
tl*1/[(tg-tl)^2],0.00019717678961136425
[tx^2]*1/[tg^3],0.00019638269811605573
(tg+tx)*(tl-tx),0.00019510263415784497
1/(tl-tx)*1/[tl^3],0.0001923480191760435
[tx^4]*1/[(tl-tx)^4],0.00019190920583085237
1/(tl+tx)*1/[(tg+tx)^3],0.0001918631358548994
tl*1/[(tg+tx)^3],0.0001908789407677485
[tl^3]*[(tg+tx)^4],0.00019044975927112842
[(tl-tx)^4]*1/[(tl-tx)^2],0.00019023887088082735
(tl-tx)*[tg^4],0.00019007200828769223
1/[tg^3]*1/[(tl-tx)^2],0.00018898597722948022
[tx^3]*1/(tg-tl),0.0001883569537229896
[(tg+tl)^2]*1/[tl^4],0.00018831380577323883
[(tg+tx)^4]*1/(tg+tx),0.00018791481292184815
(tl-tx)*1/[tl^4],0.00018782294189273477
[tx^2]*1/[(tg+tx)^4],0.00018707198526534077
[tl^3]*1/[(tg+tl)^4],0.0001862653232537444
1/[(tg-tx)^4]*1/[(tl-tx)^3],0.00018469414293591254
(tg-tx)*[tl^3],0.00018449908039356707
1/[(tl+tx)^2]*1/[(tl-tx)^3],0.00018348397512537578
[tg^2]*1/[(tl-tx)^2],0.00018314820525892412
[(tg+tl)^2]*1/[(tg+tx)^2],0.00018039544014401796
[tl^3]*1/(tl-tx),0.00018013182798041447
(tl-tx)*1/[(tl-tx)^3],0.00017998309926419505
(tg+tl)*[tx^3],0.0001799446412116952
[tx^4]*1/[tl^4],0.0001782142030808296
[tl^4]*[(tg-tl)^4],0.000177903660713746
[tg^3]*1/[(tl-tx)^3],0.00017743110887447706
[(tg+tx)^4]*[(tl-tx)^3],0.00017692870585535588
[tg^4]*[tx^2],0.00017690551103708362
[tl^4]*[(tl+tx)^3],0.00017596980672402568
[(tl-tx)^2]*1/[tg^3],0.00017588088834058024
1/(tl-tx)*1/[(tg+tx)^2],0.00017521617426777524
1/[tx^2]*1/[(tg+tx)^4],0.00017379126407686163
(tg+tx)*[(tg+tl)^2],0.00017377694859935821
[tx^3]*1/[tg^2],0.0001721468940087059
[(tg+tl)^2]*1/[tx^4],0.00017170106711372524
[(tl-tx)^3],0.00017111767481281672
tl*[(tg-tl)^3],0.00017020537688197665
1/(tl+tx)*1/[tg^4],0.0001692986924394494
1/[tx^3]*1/[(tl+tx)^2],0.00016878948628070957
[tx^2]*1/[(tl+tx)^2],0.00016765504446139494
(tl-tx)*1/(tl-tx),0.000167034110621842
[(tg+tl)^4]*1/[(tl-tx)^4],0.00016586292711357476
(tg+tl)*1/(tg-tx),0.00016550649167896205
[(tg-tl)^3]*1/[(tg-tx)^3],0.00016501674471879684
1/(tg-tx)*1/[(tg-tl)^4],0.00016501319441307005
tl*1/[(tg+tl)^2],0.00016401006397435784
[(tg-tx)^3]*1/tg,0.00016395241814233128
[tg^4]*1/[tg^2],0.00016325215140914533
(tg-tx)*1/[(tl+tx)^2],0.0001631044509516622
[(tg+tx)^3]*1/(tg-tl),0.00016296713687686984
1/(tg+tl)*1/[(tg-tx)^4],0.00016249385823986767
[tg^4]*[(tg+tx)^4],0.00016187353912345913
1/[tx^4]*1/[(tl+tx)^2],0.00016162209975981352
[(tg-tl)^2]*1/[(tl-tx)^4],0.00016140854840025837
[(tg-tx)^2]*1/[tg^2],0.00016070509188780067
(tg-tx)*[tx^4],0.0001602652363506678
[(tl+tx)^2]*1/[(tl-tx)^4],0.00015978393549988232
[(tg-tl)^2]*[(tg-tx)^4],0.00015896527764474168
tg*1/[(tg-tx)^3],0.0001584344956554887
(tg-tx)*1/tl,0.00015722205768729507
[(tg+tl)^3]*1/[(tg-tl)^4],0.00015707123611214432
[tx^2]*1/[tl^3],0.00015626870391053654
[(tl+tx)^3]*1/[tg^3],0.00015569026568670828
1/(tl-tx)*1/[(tg-tx)^2],0.00015568746502503698
[(tg-tx)^2]*1/[(tl-tx)^3],0.0001552762717951558
[(tl-tx)^4]*1/[(tl-tx)^4],0.00015439699496513177
1/[(tg+tl)^2]*1/[(tl-tx)^3],0.00015284963877682154
[(tl-tx)^4]*1/(tl+tx),0.00015124853464918922
[(tl-tx)^2]*1/tl,0.00015007109045624302
[(tl-tx)^2]*1/(tg-tx),0.00014948232049113273
[tl^2]*1/[(tl-tx)^4],0.00014858223942826416
tl*[(tg-tx)^2],0.0001482004171720849
1/[(tg+tl)^4]*1/[(tl-tx)^4],0.00014744667337456826
[tg^4]*1/[(tg+tl)^3],0.0001465720994011182
[(tg+tx)^4]*1/(tl-tx),0.00014648063697633005
[tg^2]*1/[tg^4],0.0001459657624977562
[(tg+tx)^2]*1/[(tg+tx)^2],0.00014526873352945082
1/tx*1/(tl-tx),0.0001439472923982433
[(tl+tx)^3]*1/[(tg-tl)^4],0.0001432761668897811
(tg-tl)*1/tg,0.00014262292923821263
[tx^3]*[(tg+tl)^4],0.0001423704565383575
[(tl+tx)^2]*1/[(tg-tx)^4],0.00014216982425466933
tx*[(tl-tx)^4],0.0001421261916080853
1/[(tg-tx)^2]*1/[(tl+tx)^4],0.00014126025721157486
[(tl+tx)^4]*1/[(tg+tx)^3],0.00014077643328749647
1/(tg+tx)*1/[(tg+tx)^3],0.00014033521799172743
[tx^3]*1/[(tg+tx)^4],0.00013916355588676683
1/(tg-tx)*1/(tl-tx),0.00013836220598950372
[tl^2]*1/(tg+tx),0.000137048815575926
1/(tl+tx)*1/[(tl+tx)^4],0.0001367326296304126
[(tg+tx)^4]*1/[tg^3],0.00013626216091596627
1/[(tg+tx)^3]*1/[(tl-tx)^3],0.00013575040156056325
[tl^4],0.00013464665987810863
1/(tl+tx)*1/[(tl+tx)^2],0.00013461365417722558
[(tl-tx)^4]*1/[tl^3],0.00013433012457870355
(tg-tl)*[(tl+tx)^3],0.00013428916541059898
(tl+tx)*1/(tg+tx),0.00013291972126120238
[(tg-tl)^4]*1/[tg^3],0.00013279848038040911
tl*[(tg-tx)^3],0.00013197632545871438
(tl+tx)*1/[(tl+tx)^4],0.00013175430562317066
[(tg-tl)^3]*1/[tl^4],0.00013160862789327372
[tx^3]*1/[(tl-tx)^2],0.00013159576269722043
(tg-tx)*[(tl-tx)^3],0.00013132536096490245
[tx^3]*[(tg-tx)^2],0.00013072050976871
[(tg-tl)^3]*[(tg-tx)^3],0.00012959236770734882
[tg^3]*1/[(tg-tx)^3],0.00012891828690017167
(tg-tx)*1/[(tl+tx)^3],0.00012874635286730634
(tl+tx)*[(tl+tx)^4],0.00012854705837771676
[(tg-tx)^4]*1/[(tl+tx)^2],0.00012803064736623753
(tg-tl)*1/[(tg+tx)^2],0.00012774899212565047
tx*[(tg+tx)^2],0.00012756403850642376
[tl^3],0.0001265482684265953
1/[tx^4]*1/[(tl-tx)^2],0.0001265329095383745
[(tg-tl)^4]*1/[(tg+tl)^4],0.0001264559954742253
tg*1/[tg^3],0.00012605046878808919
(tg+tx)*[(tg-tx)^2],0.00012524339329414894
1/[(tg-tx)^2]*1/[(tl-tx)^3],0.00012514812796203393
[tg^4]*[(tl+tx)^4],0.00012469508179151383
tg*[(tg-tx)^2],0.00012466522118941697
[tl^2]*[(tl+tx)^4],0.0001245575713152308
[tx^2]*[(tl+tx)^4],0.0001236884130244253
[tg^3]*[tx^2],0.00012299522320109835
[(tg+tl)^4]*[(tg-tx)^2],0.00012116230088769446
[(tg+tl)^4]*1/[(tl+tx)^2],0.00012104116875665475
[(tg-tl)^2]*1/[(tg+tl)^3],0.00012063720255004021
1/tg*1/[(tl-tx)^4],0.00011986062260694135
(tg+tx)*[(tl+tx)^4],0.00011907938444925444
tx*1/(tg+tx),0.0001184166589947361
[(tg+tl)^3]*1/[(tg+tl)^4],0.00011830506078672232
[tx^2]*[(tg+tx)^4],0.00011818773381608346
(tg-tl)*1/[(tg+tx)^3],0.00011787486371799646
1/(tg-tl)*1/[(tg+tx)^3],0.0001178715166102873
(tg-tx)*1/(tg+tl),0.0001176692761321989
1/[(tg-tl)^2]*1/[(tl-tx)^2],0.0001173464151752692
[tx^4]*[(tg+tl)^3],0.00011715656153360305
[(tg-tx)^4]*1/tx,0.00011683244177046652
[(tl+tx)^4]*1/[tl^3],0.00011451848997399184
(tg+tl)*1/(tl-tx),0.00011423499858694049
(tg+tl)*[(tg-tl)^2],0.00011310000749158585
1/tg*1/[(tg+tl)^3],0.00011292022990568399
[(tg+tl)^2]*1/[(tl-tx)^2],0.00011197267610330343
1/(tl+tx)*1/[tl^3],0.00011182743273947929
[tx^4]*[(tg-tx)^3],0.00011129954624917754
(tg-tx)*[(tg+tx)^4],0.00011110961839714073
(tl+tx)*[tx^4],0.00011109410178907629
[tl^3]*1/(tg+tl),0.00011076686202425198
1/(tg+tx)*1/[tx^4],0.00011054921105441913
[(tl-tx)^3]*1/[(tl+tx)^3],0.00011011041396193907
[tx^4]*1/tl,0.00010990389468451676
tg*[tl^3],0.00010940921406654938
[(tl-tx)^3]*1/(tl+tx),0.00010915663012878159
1/(tl-tx)*1/[(tg+tx)^4],0.00010836830452368863
1/(tg+tl)*1/[tg^2],0.00010814482936427459
[(tg+tl)^2]*1/[(tg-tx)^4],0.00010781321231426082
(tg+tx)*[(tg+tx)^2],0.00010735358093798801
[tx^2]*1/[tl^2],0.0001072105159450029
[(tl+tx)^4]*1/[(tg+tx)^4],0.00010611323027825635
1/(tg+tl)*1/[(tg-tl)^3],0.00010578234987296346
(tg+tx)*1/(tg+tl),0.00010540846949051274
(tl+tx)*[(tl-tx)^2],0.00010505292357426833
(tg-tx)*[tx^3],0.00010446914065703271
[(tg+tl)^2]*1/[(tl+tx)^4],0.00010388625961108557
(tg-tx)*[(tl-tx)^2],0.00010376869049052946
(tg+tl)*1/[(tl-tx)^2],0.00010373202330708618
[tl^3]*1/[(tg+tl)^2],0.00010346685830069467
1/(tg-tx)*1/[(tl+tx)^4],0.00010252003740043032
1/(tg-tx)*1/[tx^4],0.00010246487553191506
1/(tl-tx)*1/[tx^4],0.00010170351097059465
[tl^3]*[(tg-tl)^3],0.00010040694506407885
[(tl+tx)^3]*1/[tg^4],0.0001001973328968304
(tg-tl)*(tl-tx),0.00010010040990904821
[tg^2]*1/[(tg+tl)^4],9.996217482231892e-05
1/[(tg+tl)^4],9.981219216326554e-05
[(tl-tx)^3]*[(tl-tx)^4],9.891946242388466e-05
[tl^2]*1/[(tg+tx)^2],9.841669991798582e-05
1/[tl^2]*1/[tx^4],9.830609465604933e-05
1/(tg-tl)*1/[(tl-tx)^4],9.813399497208477e-05
1/[tg^4]*1/[tx^2],9.784469905889358e-05
[tl^2]*[tx^3],9.681720896317109e-05
1/[(tg-tl)^4]*1/[(tl-tx)^4],9.673153116197636e-05
[(tl-tx)^3]*1/[(tl+tx)^2],9.655828592296677e-05
[tl^4]*1/[(tl-tx)^2],9.615727294699294e-05
1/[tx^3]*1/[(tg-tx)^2],9.52322640125535e-05
(tg-tl)*1/[tx^3],9.49333173269396e-05
1/[tl^4],9.342923156344662e-05
[(tg-tl)^3]*1/[tl^2],9.334531298317933e-05
[(tg-tl)^3]*1/[(tl-tx)^3],9.323072713696614e-05
[(tg+tx)^4]*[(tl-tx)^2],9.274063719213805e-05
[(tl+tx)^4]*1/[(tg-tx)^2],9.2664320281932e-05
1/[tl^3]*1/[(tg+tx)^2],9.245908652864466e-05
1/[tg^4]*1/[tl^3],9.241359193607464e-05
(tg+tl)*(tg-tx),9.15134040852862e-05
[tl^4]*1/[(tg-tx)^3],9.116714163216195e-05
[tx^3]*1/(tl+tx),9.100635119133265e-05
1/[tg^3]*1/[(tg-tx)^2],9.0816574346919e-05
1/tx*1/[tg^2],9.07959598125076e-05
[tl^3]*1/tx,9.077097942597644e-05
1/[tx^3]*1/[(tg+tx)^3],9.059872904421293e-05
[(tg-tl)^4]*[(tl+tx)^4],9.05347212965617e-05
[(tg+tx)^3]*[(tl-tx)^4],9.026871939370445e-05
(tl+tx)*[tx^3],9.001195387369618e-05
1/[tg^2]*1/[tl^3],8.97323997610264e-05
[(tg+tl)^2]*1/[(tg-tl)^2],8.905208135770313e-05
[tx^2]*[(tg-tl)^4],8.894227953333965e-05
1/tx*1/[(tg+tx)^3],8.880272266003658e-05
tl*1/[tx^4],8.869230625515909e-05
[(tl-tx)^2]*1/[(tl-tx)^3],8.833358704910947e-05
1/[tl^3]*1/[(tl-tx)^4],8.708714647614983e-05
tx*[tg^2],8.684978785101729e-05
(tl-tx)*1/[tg^2],8.681204371133056e-05
1/[tg^2]*1/[tx^2],8.679743793410851e-05
[(tg-tx)^2]*1/tg,8.660088714239135e-05
[(tl+tx)^4]*1/[tx^3],8.659967610641706e-05
[tg^4]*[(tl-tx)^2],8.639020545730624e-05
[(tl-tx)^4]*1/[(tg+tx)^3],8.601333982561214e-05
(tg-tx)*1/[tg^4],8.552080234140465e-05
[tl^2]*[(tg-tx)^3],8.544020033768941e-05
[(tg-tx)^3]*1/[(tg-tl)^2],8.486845018848656e-05
1/[(tl+tx)^4]*1/[(tl-tx)^3],8.485496198469554e-05
[tg^4]*1/[(tl-tx)^4],8.427405937899075e-05
(tg-tl)*1/(tg-tl),8.421278314986679e-05
1/tg*1/[tx^4],8.4042411042293e-05
[tg^3]*1/[(tl+tx)^4],8.403333286283515e-05
[(tg-tl)^2]*1/[tx^3],8.391095706474758e-05
1/(tg-tl)*1/[tx^4],8.338977707104642e-05
[(tl+tx)^3]*1/tl,8.31961536328025e-05
[(tg-tx)^2]*1/tl,8.292846909009202e-05
1/(tl+tx)*1/[(tg-tl)^4],8.2040922892959e-05
1/(tg+tx)*1/[tg^3],8.164437124833246e-05
[(tg+tx)^2]*1/[(tg+tl)^3],8.035180598787584e-05
(tg-tl)*[(tg+tx)^3],8.034963802131407e-05
[tl^3]*[(tl-tx)^2],8.00373255771219e-05
1/tx*1/(tg+tx),7.948931393212424e-05
1/[tg^4]*1/[(tg+tx)^3],7.934560964218734e-05
(tg+tl)*1/[(tg-tl)^3],7.910527747406972e-05
tx*1/[(tl+tx)^3],7.907069164395176e-05
1/[tx^3]*1/[(tl-tx)^2],7.906226652299043e-05
1/[tl^3]*1/[(tl+tx)^3],7.802367440846177e-05
tx*1/(tl-tx),7.761037789582188e-05
[(tg+tl)^3]*1/[(tl+tx)^3],7.731286936494038e-05
[tg^4]*1/[tl^4],7.697573414441867e-05
[tg^4]*1/[tx^2],7.618272889766698e-05
[tl^4]*1/[(tl-tx)^3],7.538121831414136e-05
[(tg+tl)^3]*1/[(tl-tx)^3],7.504626621438048e-05
1/[tl^2]*1/[(tl-tx)^3],7.488878305938532e-05
[(tg-tl)^2]*1/[(tg-tl)^4],7.402943773509075e-05
[(tl-tx)^4]*1/[tx^2],7.39921955434008e-05
[tx^2]*1/[tl^4],7.390613431828957e-05
[(tg-tl)^3]*[(tl+tx)^4],7.24727572432396e-05
1/(tl-tx)*1/[(tg-tl)^3],7.24383464261055e-05
[tl^3]*1/[tg^4],7.227357253105234e-05
[(tg+tl)^4]*1/[(tg-tx)^3],7.185207546891907e-05
[(tg+tl)^3]*[(tg+tx)^3],7.066327042148745e-05
[(tg-tl)^3]*1/(tg+tl),7.047263943381693e-05
[(tg+tx)^2]*1/[(tl-tx)^3],7.018861985455759e-05
[(tl-tx)^3]*1/[(tg-tl)^3],7.013223559155427e-05
[(tl-tx)^3]*1/(tg-tl),6.825253001253532e-05
1/(tg-tx)*1/[tx^3],6.774297642814284e-05
1/(tg-tx)*1/(tl+tx),6.711286413275456e-05
[(tg-tx)^3]*1/[tx^4],6.682885672758418e-05
[(tl-tx)^2]*1/(tl+tx),6.649156384786687e-05
(tl+tx)*1/[(tg-tx)^2],6.63657468401156e-05
[(tg+tx)^3]*1/[(tg-tl)^3],6.529695509515296e-05
tl*1/[(tl-tx)^4],6.504535288994217e-05
(tg-tl)*[(tg+tl)^4],6.501178261202302e-05
(tg+tl)*1/[(tg+tx)^4],6.461310771401638e-05
[(tg+tx)^2]*1/[tl^3],6.43028809562773e-05
[tl^3]*1/[(tl-tx)^2],6.340818065329485e-05
1/[(tl+tx)^2]*1/[(tl+tx)^4],6.257689102381164e-05
tl*1/[tx^3],6.243942031895293e-05
1/[tg^4]*1/[(tl-tx)^3],6.204555616578803e-05
(tg+tx)*1/[(tg+tl)^2],6.140687602040586e-05
1/(tl-tx)*1/[tg^4],6.114998608540052e-05
tg*1/(tl-tx),6.112277703281892e-05
(tl-tx)*[(tg-tl)^2],6.106356368504353e-05
[(tg-tx)^2]*1/(tl-tx),6.084066552674758e-05
[(tg+tx)^4]*1/[(tl-tx)^3],6.0347496490865154e-05
[(tg+tl)^3]*1/[tl^4],6.023766675746322e-05
1/(tl+tx)*1/[tx^3],5.9463312028313076e-05
1/[tg^4]*1/[tx^3],5.8371030400206726e-05
[(tg+tx)^3]*1/[tl^4],5.829008053542955e-05
[tl^3]*[(tg-tx)^3],5.775310283851208e-05
1/[(tg-tl)^3]*1/[(tl-tx)^3],5.713511160121588e-05
[(tg+tl)^4]*1/[(tg+tx)^2],5.709698326832218e-05
[tx^2]*1/[tx^2],5.693887224999363e-05
[(tg+tl)^3]*1/[tx^3],5.6363372590796e-05
[(tl+tx)^4]*1/[(tl-tx)^2],5.606815162636356e-05
[tg^2]*[(tl+tx)^3],5.534707036048808e-05
(tg+tx)*1/(tg+tx),5.4540564188604055e-05
(tl-tx)*1/[tl^3],5.452062338573047e-05
[(tg-tl)^4]*[(tl-tx)^4],5.443831477326433e-05
1/(tg+tl)*1/[(tg+tx)^4],5.37370783210093e-05
1/[(tg+tl)^3]*1/[(tg+tx)^2],5.373240303064279e-05
1/(tl-tx)*1/[tx^3],5.365975617432188e-05
[(tg-tl)^2]*1/tl,5.2380167382362314e-05
1/(tl-tx)*1/[(tg+tl)^3],5.225819218322544e-05
[(tg+tx)^2]*1/[tx^3],5.2076346143687566e-05
[tx^3]*[(tg+tl)^3],5.198748496806896e-05
1/[tx^2]*1/[(tl-tx)^4],5.137832304898072e-05
1/[(tg+tl)^4]*1/[(tg+tx)^4],5.131258929554082e-05
(tg+tx)*1/[(tg-tx)^2],5.1245104679164034e-05
(tl+tx)*1/(tg-tx),5.0543163691396985e-05
[(tg-tl)^4]*1/[tx^3],5.0523903910305455e-05
1/(tg+tx),5.040642272273279e-05
tx*(tl+tx),4.9605484450278054e-05
1/(tg+tl)*1/[tl^4],4.893154791603449e-05
[tg^4]*[(tg+tl)^2],4.8661086877655935e-05
tx*1/[(tg-tl)^4],4.852712999900285e-05
[(tg-tx)^3]*1/[(tg+tl)^4],4.835925589611852e-05
[(tg+tx)^3]*[(tl+tx)^2],4.802472453991658e-05
1/(tg+tx)*1/[(tl-tx)^4],4.801859762160906e-05
(tg+tx)*1/[(tg-tl)^2],4.7108725425259634e-05
[tg^2]*[(tl-tx)^3],4.6935800406674056e-05
1/[(tg-tx)^3]*1/[(tl+tx)^4],4.570371668241582e-05
1/[(tg+tx)^2]*1/[(tg-tx)^4],4.5317709136721824e-05
[(tg-tx)^3]*1/[(tl+tx)^3],4.501156162855711e-05
1/(tl-tx)*1/[tx^2],4.492370738000429e-05
1/[(tg-tl)^3]*1/[(tg-tx)^3],4.479767500569071e-05
(tl-tx)*[(tl-tx)^3],4.425745052449613e-05
(tg-tx)*(tl-tx),4.399902007565893e-05
[tl^3]*1/(tg-tx),4.367432764552284e-05
1/(tg-tl)*1/[tg^3],4.364620680677804e-05
[(tg-tl)^4]*[(tg-tx)^4],4.349078212815392e-05
[(tg+tl)^4]*1/[(tg+tx)^3],4.298618010665153e-05
1/[tl^2]*1/[(tg-tl)^3],4.227776242710305e-05
[(tl-tx)^2]*1/(tg-tl),4.2074941870149606e-05
1/(tl+tx)*1/[(tg+tl)^2],4.200947718851473e-05
1/(tg-tl)*1/[tl^3],4.142403401300476e-05
[(tg-tx)^3]*1/[(tg-tx)^3],4.136258873429284e-05
1/[(tl+tx)^4]*1/[(tl-tx)^4],4.1021092384064936e-05
[tg^4]*1/[(tl+tx)^2],4.0984998241114294e-05
[tg^3]*[(tl-tx)^4],4.052290118159771e-05
tx*1/[(tl-tx)^4],4.036784124904567e-05
[(tg+tx)^2]*1/(tg-tl),4.033622070915314e-05
[(tl+tx)^2]*1/tg,3.9723373304230944e-05
[(tg+tl)^3]*1/(tg-tx),3.9497103663427836e-05
[(tg-tl)^3]*1/[(tl-tx)^2],3.938861780816717e-05
1/[tl^3]*1/[(tg-tl)^3],3.934946746606194e-05
1/tg*1/tl,3.921019402875936e-05
1/[tg^2]*1/[tx^3],3.9181362862879924e-05
1/(tg-tl)*1/[(tg-tx)^4],3.912347575001544e-05
[tl^3]*1/(tl+tx),3.853900171800733e-05
(tl+tx)*1/[(tg+tx)^4],3.85041203016215e-05
[(tg+tl)^4]*1/[(tg-tx)^4],3.842641163218746e-05
1/[tg^2]*1/[(tl-tx)^2],3.838736991771686e-05
(tg-tx)*1/[(tg+tx)^4],3.8233827258904396e-05
1/[tx^2]*1/[(tg-tl)^2],3.823150270783783e-05
[(tg-tl)^2]*1/[(tg+tx)^2],3.7997442023148385e-05
1/[tl^3]*1/[(tg-tl)^4],3.748066728636082e-05
[tx^2]*[(tl+tx)^3],3.74334333315737e-05
[(tg+tl)^3]*1/(tl-tx),3.7215586929691455e-05
1/(tl-tx)*1/[(tg-tl)^4],3.625906797614232e-05
[(tg+tl)^3]*1/[(tg-tx)^3],3.622822042054322e-05
(tg+tl)*1/[(tg-tx)^4],3.614059603179392e-05
(tg-tx)*(tl+tx),3.594892650305533e-05
(tl+tx)*[(tg-tx)^4],3.5816501319735965e-05
[(tl-tx)^3]*1/[(tl-tx)^3],3.574881670930546e-05
[tl^3]*[tx^3],3.568758161402072e-05
[(tg+tl)^3]*1/[(tg-tl)^2],3.540557318614577e-05
[(tg+tx)^4]*1/tx,3.5262676664161744e-05
(tl-tx)*1/(tg+tx),3.488472420464627e-05
tx*1/[(tg+tx)^4],3.468384853299686e-05
1/tg*1/[(tg-tl)^3],3.395252690992079e-05
[(tg-tx)^3]*1/[tx^2],3.366855634354466e-05
(tg+tx)*1/[tl^4],3.332678167333347e-05
[(tg+tl)^2],3.3086647290615274e-05
[(tg+tl)^2]*1/[(tl+tx)^2],3.307481787023183e-05
1/(tg-tx)*1/[(tg-tx)^4],3.2796780189829546e-05
[tl^2]*[tx^2],3.2728692771198184e-05
tx*1/[(tg-tx)^3],3.261444478523354e-05
